date,company,amount,stage,category,formatted_amount,timeline,fund_slug
"Apr 22, 2025","{'name': 'Tally', 'key': 'tally', 'logo': 'https://img.cryptorank.io/coins/60x60.tally1722271683635.png'}",8000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$8,000,000","Apr 22, 2025 • Series A",app-works
"Mar 04, 2024","{'name': 'Privasea', 'key': 'privasea', 'logo': 'https://img.cryptorank.io/coins/60x60.privasea1709552364917.png'}",5000000.0,Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$5,000,000","Mar 04, 2024 • Seed",1nvst
"Jan 24, 2025","{'name': 'Hybrid', 'key': 'hybrid-l-1', 'logo': 'https://img.cryptorank.io/coins/60x60.hybrid1714576663567.png'}",0.0,Seed,"{'name': 'Chain', 'slug': 'chain'}",$0,"Jan 24, 2025 • Seed",1nvst
"Jan 09, 2024","{'name': 'Entangle', 'key': 'entangle', 'logo': 'https://img.cryptorank.io/coins/60x60.entangle1704879053295.png'}",4000000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$4,000,000","Jan 09, 2024 • Undisclosed",1nvst
"Feb 01, 2024","{'name': 'Exabits', 'key': 'exabits', 'logo': 'https://img.cryptorank.io/coins/60x60.exabits1706888853451.png'}",0.0,Pre Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}",$0,"Feb 01, 2024 • Pre Seed",1nvst
"Apr 25, 2023","{'name': 'Credora', 'key': 'credora', 'logo': 'https://img.cryptorank.io/coins/60x60.credora1669203237958.png'}",6000000.0,Strategic,"{'name': 'CeFi', 'slug': 'ce-fi'}","$6,000,000","Apr 25, 2023 • Strategic",1nvst
"Sep 18, 2024","{'name': 'Hemi Network', 'key': 'hemi-network', 'logo': 'https://img.cryptorank.io/coins/60x60.hemi_network1725894978812.png'}",15000000.0,Strategic,"{'name': 'Chain', 'slug': 'chain'}","$15,000,000","Sep 18, 2024 • Strategic",capital6-eagle
"May 28, 2021","{'name': 'Defined', 'key': 'defined', 'logo': 'https://img.cryptorank.io/coins/60x60.defined1673523962225.png'}",2500000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,500,000","May 28, 2021 • Seed",capital6-eagle
"Mar 27, 2024","{'name': 'Bitlayer', 'key': 'bitlayer', 'logo': 'https://img.cryptorank.io/coins/60x60.bitlayer1708427921502.png'}",5000000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$5,000,000","Mar 27, 2024 • Seed",capital6-eagle
"Jun 23, 2022","{'name': 'System 9', 'key': 'system-9', 'logo': 'https://img.cryptorank.io/coins/60x60.system_91665410559812.png'}",5700000.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$5,700,000","Jun 23, 2022 • Series A",capital6-eagle
"Jan 24, 2025","{'name': 'MinionLab', 'key': 'minionlab', 'logo': 'https://img.cryptorank.io/coins/60x60.minion_lab1737712802029.png'}",2000000.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,000,000","Jan 24, 2025 • Pre Seed",capital6-eagle
"Jul 17, 2024","{'name': 'Grindery', 'key': 'grindery', 'logo': 'https://img.cryptorank.io/coins/60x60.grindery1736436085954.png'}",0.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Jul 17, 2024 • Undisclosed",absoluta-digital
"Jan 24, 2025","{'name': 'Inception', 'key': 'inception', 'logo': 'https://img.cryptorank.io/coins/60x60.inception1723624703364.png'}",3500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,500,000","Jan 24, 2025 • Seed",absoluta-digital
"May 02, 2024","{'name': 'Bedrock', 'key': 'bedrockdefi', 'logo': 'https://img.cryptorank.io/coins/60x60.bedrock1706889948669.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"May 02, 2024 • Seed",whale-ground
"Jul 19, 2024","{'name': 'Zkex', 'key': 'zkex', 'logo': 'https://img.cryptorank.io/coins/60x60.zkex1721392878347.png'}",0.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Jul 19, 2024 • Seed",whale-ground
"Jan 24, 2025","{'name': 'Inception', 'key': 'inception', 'logo': 'https://img.cryptorank.io/coins/60x60.inception1723624703364.png'}",3500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,500,000","Jan 24, 2025 • Seed",whale-ground
"Feb 28, 2024","{'name': 'ContributionDAO', 'key': 'contributiondao', 'logo': 'https://img.cryptorank.io/coins/60x60.contribution_dao1709192391200.png'}",2800000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,800,000","Feb 28, 2024 • Seed",whale-ground
"Jan 24, 2025","{'name': 'Inception', 'key': 'inception', 'logo': 'https://img.cryptorank.io/coins/60x60.inception1723624703364.png'}",3500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,500,000","Jan 24, 2025 • Seed",green-arrow-ventures
"Dec 02, 2024","{'name': 'OpenPad', 'key': 'openpad', 'logo': 'https://img.cryptorank.io/coins/60x60.open_pad1723720597521.png'}",2000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$2,000,000","Dec 02, 2024 • Undisclosed",green-arrow-ventures
"Apr 14, 2024","{'name': 'OpenPad', 'key': 'openpad', 'logo': 'https://img.cryptorank.io/coins/60x60.open_pad1723720597521.png'}",1100000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,100,000","Apr 14, 2024 • Undisclosed",green-arrow-ventures
"Nov 26, 2024","{'name': 'N3MUS', 'key': 'nemus', 'logo': 'https://img.cryptorank.io/coins/60x60.n_3_mus1732632703292.png'}",800000.0,Pre Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$800,000","Nov 26, 2024 • Pre Seed",metazero-capital
"Jan 24, 2025","{'name': 'Inception', 'key': 'inception', 'logo': 'https://img.cryptorank.io/coins/60x60.inception1723624703364.png'}",3500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,500,000","Jan 24, 2025 • Seed",metazero-capital
"Jan 16, 2025","{'name': 'Mind AI', 'key': 'mind-ai', 'logo': 'https://img.cryptorank.io/coins/60x60.mind_ai1736162900374.png'}",1200000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$1,200,000","Jan 16, 2025 • Strategic",metazero-capital
"Jun 13, 2023","{'name': 'GameOn', 'key': 'game-on', 'logo': 'https://img.cryptorank.io/coins/60x60.game_on1717395578204.png'}",1700000.0,Undisclosed,"{'name': 'GameFi', 'slug': 'gamefi'}","$1,700,000","Jun 13, 2023 • Undisclosed",flow-ecosystem-fund
"Jan 24, 2025","{'name': 'Printr', 'key': 'printr', 'logo': 'https://img.cryptorank.io/coins/60x60.printr1737730009676.png'}",2500000.0,Pre Seed,"{'name': 'Meme', 'slug': 'meme'}","$2,500,000","Jan 24, 2025 • Pre Seed",flow-ecosystem-fund
"Jul 20, 2024","{'name': 'Solak GPT', 'key': 'solak-gpt', 'logo': 'https://img.cryptorank.io/coins/60x60.solak_gpt1690270855474.png'}",0.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Jul 20, 2024 • Strategic",wli-capital
"Jan 24, 2025","{'name': 'Inception', 'key': 'inception', 'logo': 'https://img.cryptorank.io/coins/60x60.inception1723624703364.png'}",3500000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,500,000","Jan 24, 2025 • Seed",wli-capital
"Jan 24, 2025","{'name': 'SignalPlus', 'key': 'signal-plus', 'logo': 'https://img.cryptorank.io/coins/60x60.signal_plus1679456819755.png'}",11000000.0,Series B,"{'name': 'CeFi', 'slug': 'ce-fi'}","$11,000,000","Jan 24, 2025 • Series B",avenir-group
"Jan 24, 2025","{'name': 'Hybrid', 'key': 'hybrid-l-1', 'logo': 'https://img.cryptorank.io/coins/60x60.hybrid1714576663567.png'}",0.0,Seed,"{'name': 'Chain', 'slug': 'chain'}",$0,"Jan 24, 2025 • Seed",follow-theseed
"May 03, 2023","{'name': 'Fedi', 'key': 'fedixyz', 'logo': 'https://img.cryptorank.io/coins/60x60.fedi1664882790364.png'}",17000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$17,000,000","May 03, 2023 • Series A",egodeathcapital
"Mar 07, 2023","{'name': 'Relai', 'key': 'relai', 'logo': 'https://img.cryptorank.io/coins/60x60.relai1678181600581.png'}",4500000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$4,500,000","Mar 07, 2023 • Undisclosed",egodeathcapital
"Jan 23, 2025","{'name': 'Simple Proof', 'key': 'simple-proof', 'logo': 'https://img.cryptorank.io/coins/60x60.simple_proof1737715313424.png'}",0.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Jan 23, 2025 • Pre Seed",egodeathcapital
"Jan 23, 2025","{'name': 'Breez', 'key': 'breez', 'logo': 'https://img.cryptorank.io/coins/60x60.breez1671007355697.png'}",5000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Jan 23, 2025 • Undisclosed",egodeathcapital
"Dec 10, 2024","{'name': 'Relai', 'key': 'relai', 'logo': 'https://img.cryptorank.io/coins/60x60.relai1678181600581.png'}",12000000.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$12,000,000","Dec 10, 2024 • Series A",egodeathcapital
"Sep 26, 2023","{'name': 'AnchorWatch', 'key': 'anchorwatch', 'logo': 'https://img.cryptorank.io/coins/60x60.anchor_watch1695742342260.png'}",3000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","Sep 26, 2023 • Undisclosed",timechain
"May 03, 2023","{'name': 'Fedi', 'key': 'fedixyz', 'logo': 'https://img.cryptorank.io/coins/60x60.fedi1664882790364.png'}",17000000.0,Series A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$17,000,000","May 03, 2023 • Series A",timechain
"Mar 07, 2023","{'name': 'Relai', 'key': 'relai', 'logo': 'https://img.cryptorank.io/coins/60x60.relai1678181600581.png'}",4500000.0,Undisclosed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$4,500,000","Mar 07, 2023 • Undisclosed",timechain
"Jan 23, 2025","{'name': 'Breez', 'key': 'breez', 'logo': 'https://img.cryptorank.io/coins/60x60.breez1671007355697.png'}",5000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Jan 23, 2025 • Undisclosed",timechain
"Dec 10, 2024","{'name': 'Relai', 'key': 'relai', 'logo': 'https://img.cryptorank.io/coins/60x60.relai1678181600581.png'}",12000000.0,Series A,"{'name': 'CeFi', 'slug': 'ce-fi'}","$12,000,000","Dec 10, 2024 • Series A",timechain
"Mar 31, 2022","{'name': 'Footium', 'key': 'footium', 'logo': 'https://img.cryptorank.io/coins/60x60.footium1668688847604.png'}",3350000.0,Seed,"{'name': 'GameFi', 'slug': 'gamefi'}","$3,350,000","Mar 31, 2022 • Seed",entree-cap
"Jan 23, 2025","{'name': 'Breez', 'key': 'breez', 'logo': 'https://img.cryptorank.io/coins/60x60.breez1671007355697.png'}",5000000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Jan 23, 2025 • Undisclosed",entree-cap
"Dec 13, 2022","{'name': 'Breez', 'key': 'breez', 'logo': 'https://img.cryptorank.io/coins/60x60.breez1671007355697.png'}",4500000.0,Undisclosed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$4,500,000","Dec 13, 2022 • Undisclosed",entree-cap
"Nov 29, 2023","{'name': 'Saturn', 'key': 'saturn', 'logo': 'https://img.cryptorank.io/coins/60x60.saturn1701429557406.png'}",500000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$500,000","Nov 29, 2023 • Pre Seed",kelsier
"May 31, 2024","{'name': 'E Money Network', 'key': 'e-money-network', 'logo': 'https://img.cryptorank.io/coins/60x60.e_money_network1717166438295.png'}",3300000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$3,300,000","May 31, 2024 • Undisclosed",kelsier
"Jan 23, 2025","{'name': 'DeFituna', 'key': 'defituna', 'logo': 'https://img.cryptorank.io/coins/60x60.de_fituna1737727124313.png'}",585000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$585,000","Jan 23, 2025 • Seed",kelsier
"May 27, 2024","{'name': 'HMX', 'key': 'hmx-arbitrum', 'logo': 'https://img.cryptorank.io/coins/60x60.hmx1707827935804.png'}",0.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}",$0,"May 27, 2024 • Strategic",rise-capital
"Jan 23, 2025","{'name': 'Ranger', 'key': 'ranger', 'logo': 'https://img.cryptorank.io/coins/60x60.ranger1737705171460.png'}",1900000.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}","$1,900,000","Jan 23, 2025 • Undisclosed",rise-capital
"Nov 22, 2024","{'name': 'Lnfi Network', 'key': 'lnfi-network', 'logo': 'https://img.cryptorank.io/coins/60x60.lnfi_network1732265594426.png'}",0.0,Pre Seed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}",$0,"Nov 22, 2024 • Pre Seed",wolf
"Jan 23, 2025","{'name': 'Simple Proof', 'key': 'simple-proof', 'logo': 'https://img.cryptorank.io/coins/60x60.simple_proof1737715313424.png'}",0.0,Pre Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Jan 23, 2025 • Pre Seed",wolf
"Jan 23, 2025","{'name': 'Swarm Network', 'key': 'swarm-network', 'logo': 'https://img.cryptorank.io/coins/60x60.swarm_network1737646256048.png'}",3000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$3,000,000","Jan 23, 2025 • Seed",zerostage
"Oct 10, 2024","{'name': 'Yala Finance', 'key': 'yala', 'logo': 'https://img.cryptorank.io/coins/60x60.yala1723115925850.png'}",8000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$8,000,000","Oct 10, 2024 • Seed",geekcartel
"Nov 26, 2024","{'name': 'Talus Network', 'key': 'talus-network', 'logo': 'https://img.cryptorank.io/coins/60x60.talus_network1708960712588.png'}",6000000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$6,000,000","Nov 26, 2024 • Strategic",geekcartel
"Jan 22, 2025","{'name': 'SOON', 'key': 'solana-optimistic-network', 'logo': 'https://img.cryptorank.io/coins/60x60.soon1724765208993.png'}",22000000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$22,000,000","Jan 22, 2025 • Undisclosed",geekcartel
"Dec 23, 2024","{'name': 'Avalon Labs', 'key': 'avalon-finance', 'logo': 'https://img.cryptorank.io/coins/60x60.avalon_labs1734334100289.png'}",10000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$10,000,000","Dec 23, 2024 • Series A",geekcartel
"Dec 20, 2024","{'name': 'DuckChain', 'key': 'duck-chain', 'logo': 'https://img.cryptorank.io/coins/60x60.duck_chain1730984683577.png'}",5000000.0,Undisclosed,"{'name': 'Chain', 'slug': 'chain'}","$5,000,000","Dec 20, 2024 • Undisclosed",geekcartel
"Oct 16, 2019","{'name': 'Regen Network', 'key': 'regen-network', 'logo': 'https://img.cryptorank.io/coins/60x60.regen network1636367103223.png'}",0.0,Undisclosed,"{'name': 'Social', 'slug': 'social'}",$0,"Oct 16, 2019 • Undisclosed",interchain-foundation
"Nov 04, 2021","{'name': 'Penumbra', 'key': 'penumbra', 'logo': 'https://img.cryptorank.io/coins/60x60.penumbra1672225806163.png'}",4750000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$4,750,000","Nov 04, 2021 • Seed",interchain-foundation
"Mar 03, 2021","{'name': 'Celestia', 'key': 'celestia', 'logo': 'https://img.cryptorank.io/coins/60x60.celestia1666255234398.png'}",1590000.0,Seed,"{'name': 'Chain', 'slug': 'chain'}","$1,590,000","Mar 03, 2021 • Seed",interchain-foundation
"Jan 22, 2025","{'name': 'Keplr', 'key': 'keplr', 'logo': 'https://img.cryptorank.io/coins/60x60.keplr1720783162114.png'}",5000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Jan 22, 2025 • Seed",interchain-foundation
"Dec 10, 2024","{'name': 'Skip Protocol', 'key': 'skip-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.skip_protocol1733834754901.png'}",0.0,M&A,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}",$0,"Dec 10, 2024 • M&A",interchain-foundation
"Jan 31, 2024","{'name': 'Squid', 'key': 'squidrouter', 'logo': 'https://img.cryptorank.io/coins/60x60.squid1675241862798.png'}",4000000.0,Strategic,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$4,000,000","Jan 31, 2024 • Strategic",binary-builders
"Jan 22, 2025","{'name': 'Keplr', 'key': 'keplr', 'logo': 'https://img.cryptorank.io/coins/60x60.keplr1720783162114.png'}",5000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Jan 22, 2025 • Seed",binary-builders
"Feb 24, 2024","{'name': 'FortyTwo', 'key': 'fortytwo', 'logo': 'https://img.cryptorank.io/coins/60x60.forty_two1709292656870.png'}",0.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Feb 24, 2024 • Strategic",binary-builders
"Sep 07, 2023","{'name': 'LeverFi', 'key': 'leverfi', 'logo': 'https://img.cryptorank.io/coins/60x60.lever_fi1657700210799.png'}",5000000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$5,000,000","Sep 07, 2023 • Strategic",unicorn-verse
"Jan 22, 2025","{'name': 'UnicornX', 'key': 'unicornx', 'logo': 'https://img.cryptorank.io/coins/60x60.unicorn_x1738313815922.png'}",0.0,M&A,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}",$0,"Jan 22, 2025 • M&A",unicorn-verse
"Nov 19, 2024","{'name': 'Barter', 'key': 'barter-defi', 'logo': 'https://img.cryptorank.io/coins/60x60.barter1732029180781.png'}",3000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Nov 19, 2024 • Seed",heartcore-capital
"Jan 21, 2025","{'name': 'Wingbits', 'key': 'wingbits', 'logo': 'https://img.cryptorank.io/coins/60x60.wingbits1726135352173.png'}",5600000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,600,000","Jan 21, 2025 • Strategic",heartcore-capital
"Dec 12, 2024","{'name': 'Superform', 'key': 'superform', 'logo': 'https://img.cryptorank.io/coins/60x60.superform1707397759696.png'}",3000000.0,Strategic,"{'name': 'DeFi', 'slug': 'defi'}","$3,000,000","Dec 12, 2024 • Strategic",heartcore-capital
"Aug 14, 2024","{'name': 'Rhinestone', 'key': 'rhinestone', 'logo': 'https://img.cryptorank.io/coins/60x60.rhinestone1702013736300.png'}",5000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Aug 14, 2024 • Seed",heartcore-capital
"Aug 13, 2024","{'name': 'Essential', 'key': 'essential', 'logo': 'https://img.cryptorank.io/coins/60x60.essential1695291839255.png'}",11000000.0,Series A,"{'name': 'Chain', 'slug': 'chain'}","$11,000,000","Aug 13, 2024 • Series A",heartcore-capital
"Sep 10, 2024","{'name': 'Cork Protocol', 'key': 'cork-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.cork_protocol1725958364471.png'}",0.0,Undisclosed,"{'name': 'DeFi', 'slug': 'defi'}",$0,"Sep 10, 2024 • Undisclosed",outliers-fund
"Jul 09, 2024","{'name': 'Satoshi Protocol', 'key': 'satoshi-protocol', 'logo': 'https://img.cryptorank.io/coins/60x60.satoshi_protocol1711441496945.png'}",2000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Jul 09, 2024 • Seed",outliers-fund
"Jan 21, 2025","{'name': 'SONEX', 'key': 'sonex', 'logo': 'https://img.cryptorank.io/coins/60x60.sonex1737532756869.png'}",1000000.0,Seed,"{'name': 'DeFi', 'slug': 'defi'}","$1,000,000","Jan 21, 2025 • Seed",outliers-fund
"Jan 12, 2023","{'name': 'Quantum Temple', 'key': 'quantum-temple', 'logo': 'https://img.cryptorank.io/coins/60x60.quantum_temple1673597754699.png'}",2000000.0,Pre Seed,"{'name': 'NFT', 'slug': 'non-fungible-tokens-nft'}","$2,000,000","Jan 12, 2023 • Pre Seed",outliers-fund
"Aug 05, 2024","{'name': 'elmnts', 'key': 'elmnts', 'logo': 'https://img.cryptorank.io/coins/60x60.elmnts1722939755631.png'}",2000000.0,Pre Seed,"{'name': 'DeFi', 'slug': 'defi'}","$2,000,000","Aug 05, 2024 • Pre Seed",outliers-fund
"Nov 20, 2023","{'name': 'CoinDesk', 'key': 'coindesk', 'logo': 'https://img.cryptorank.io/coins/60x60.coin_desk1700490311962.png'}",0.0,M&A,"{'name': 'Social', 'slug': 'social'}",$0,"Nov 20, 2023 • M&A",bullish
"May 30, 2024","{'name': 'Babylon', 'key': 'babylon-chain', 'logo': 'https://img.cryptorank.io/coins/60x60.babylon1740474256189.png'}",70000000.0,Undisclosed,"{'name': 'Blockchain Infrastructure', 'slug': 'blockchain-infrastructure'}","$70,000,000","May 30, 2024 • Undisclosed",bullish
"Jan 21, 2025","{'name': 'Wingbits', 'key': 'wingbits', 'logo': 'https://img.cryptorank.io/coins/60x60.wingbits1726135352173.png'}",5600000.0,Strategic,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,600,000","Jan 21, 2025 • Strategic",bullish
"Feb 28, 2024","{'name': 'ether.fi', 'key': 'ether-fi', 'logo': 'https://img.cryptorank.io/coins/60x60.ether_fi1725627135987.png'}",27000000.0,Series A,"{'name': 'DeFi', 'slug': 'defi'}","$27,000,000","Feb 28, 2024 • Series A",bullish
"Dec 08, 2023","{'name': 'Nonco', 'key': 'nonco', 'logo': 'https://img.cryptorank.io/coins/60x60.nonco1702295082756.png'}",10000000.0,Seed,"{'name': 'CeFi', 'slug': 'ce-fi'}","$10,000,000","Dec 08, 2023 • Seed",bullish
"Sep 05, 2023","{'name': 'D3', 'key': 'd-3-global', 'logo': 'https://img.cryptorank.io/coins/60x60.d_31693930028350.png'}",5000000.0,Seed,"{'name': 'Blockchain Service', 'slug': 'blockchain-service'}","$5,000,000","Sep 05, 2023 • Seed",nonagon
