range,percentage,min,max,fund_slug
"$50,000,000+",0.0,50000000,,force-ventures
"$0 - $1,000,000",0.0,0,1000000.0,genesis-vault-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,genesis-vault-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,genesis-vault-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,genesis-vault-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,genesis-vault-capital
"$50,000,000+",0.0,50000000,,genesis-vault-capital
"$0 - $1,000,000",0.0,0,1000000.0,berggruen-holdings
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,berggruen-holdings
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,berggruen-holdings
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,berggruen-holdings
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,berggruen-holdings
"$50,000,000+",33.33,50000000,,berggruen-holdings
"$0 - $1,000,000",0.0,0,1000000.0,westwave-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,westwave-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,westwave-capital
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,westwave-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,westwave-capital
"$50,000,000+",0.0,50000000,,westwave-capital
"$0 - $1,000,000",0.0,0,1000000.0,cygni-capital
"$1,000,000 - $3,000,000",11.11,1000000,3000000.0,cygni-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,cygni-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cygni-capital
"$20,000,000 - $50,000,000",22.22,20000000,50000000.0,cygni-capital
"$50,000,000+",0.0,50000000,,cygni-capital
"$0 - $1,000,000",0.0,0,1000000.0,cota-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cota-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cota-capital
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,cota-capital
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,cota-capital
"$50,000,000+",25.0,50000000,,cota-capital
"$0 - $1,000,000",0.0,0,1000000.0,goldcrest-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,goldcrest-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,goldcrest-capital
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,goldcrest-capital
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,goldcrest-capital
"$50,000,000+",25.0,50000000,,goldcrest-capital
"$0 - $1,000,000",0.0,0,1000000.0,alarko-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,alarko-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,alarko-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,alarko-ventures
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,alarko-ventures
"$50,000,000+",0.0,50000000,,alarko-ventures
"$0 - $1,000,000",0.0,0,1000000.0,esas-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,esas-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,esas-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,esas-ventures
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,esas-ventures
"$50,000,000+",0.0,50000000,,esas-ventures
"$0 - $1,000,000",0.0,0,1000000.0,mac-venture-capital
"$1,000,000 - $3,000,000",28.57,1000000,3000000.0,mac-venture-capital
"$3,000,000 - $10,000,000",57.14,3000000,10000000.0,mac-venture-capital
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,mac-venture-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mac-venture-capital
"$50,000,000+",0.0,50000000,,mac-venture-capital
"$0 - $1,000,000",0.0,0,1000000.0,multisig-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,multisig-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,multisig-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,multisig-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,multisig-ventures
"$50,000,000+",0.0,50000000,,multisig-ventures
"$0 - $1,000,000",11.76,0,1000000.0,entrepreneur-first
"$1,000,000 - $3,000,000",47.06,1000000,3000000.0,entrepreneur-first
"$3,000,000 - $10,000,000",29.41,3000000,10000000.0,entrepreneur-first
"$10,000,000 - $20,000,000",5.88,10000000,20000000.0,entrepreneur-first
"$20,000,000 - $50,000,000",5.88,20000000,50000000.0,entrepreneur-first
"$50,000,000+",0.0,50000000,,entrepreneur-first
"$0 - $1,000,000",0.0,0,1000000.0,strategic-cyber-ventures
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,strategic-cyber-ventures
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,strategic-cyber-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,strategic-cyber-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,strategic-cyber-ventures
"$50,000,000+",0.0,50000000,,strategic-cyber-ventures
"$0 - $1,000,000",0.0,0,1000000.0,bt-growth-capital
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,bt-growth-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,bt-growth-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bt-growth-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bt-growth-capital
"$50,000,000+",0.0,50000000,,bt-growth-capital
"$0 - $1,000,000",0.0,0,1000000.0,psy-p-nation
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,psy-p-nation
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,psy-p-nation
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,psy-p-nation
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,psy-p-nation
"$50,000,000+",0.0,50000000,,psy-p-nation
"$0 - $1,000,000",0.0,0,1000000.0,tranching-protocol
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,tranching-protocol
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tranching-protocol
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,tranching-protocol
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tranching-protocol
"$50,000,000+",0.0,50000000,,tranching-protocol
"$0 - $1,000,000",0.0,0,1000000.0,bitgert-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bitgert-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,bitgert-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bitgert-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitgert-ventures
"$50,000,000+",0.0,50000000,,bitgert-ventures
"$0 - $1,000,000",0.0,0,1000000.0,goat-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,goat-capital
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,goat-capital
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,goat-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,goat-capital
"$50,000,000+",0.0,50000000,,goat-capital
"$0 - $1,000,000",0.0,0,1000000.0,symboliccap
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,symboliccap
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,symboliccap
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,symboliccap
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,symboliccap
"$50,000,000+",0.0,50000000,,symboliccap
"$0 - $1,000,000",0.0,0,1000000.0,caffeinated-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,caffeinated-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,caffeinated-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,caffeinated-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,caffeinated-capital
"$50,000,000+",0.0,50000000,,caffeinated-capital
"$0 - $1,000,000",50.0,0,1000000.0,first-stage-labs
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,first-stage-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,first-stage-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,first-stage-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,first-stage-labs
"$50,000,000+",0.0,50000000,,first-stage-labs
"$0 - $1,000,000",0.0,0,1000000.0,futurism-labs
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,futurism-labs
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,futurism-labs
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,futurism-labs
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,futurism-labs
"$50,000,000+",0.0,50000000,,futurism-labs
"$0 - $1,000,000",0.0,0,1000000.0,augmentventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,augmentventures
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,augmentventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,augmentventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,augmentventures
"$50,000,000+",0.0,50000000,,augmentventures
"$0 - $1,000,000",0.0,0,1000000.0,pelion-venture-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,pelion-venture-partners
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,pelion-venture-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pelion-venture-partners
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,pelion-venture-partners
"$50,000,000+",0.0,50000000,,pelion-venture-partners
"$0 - $1,000,000",0.0,0,1000000.0,peak
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,peak
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,peak
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,peak
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,peak
"$50,000,000+",0.0,50000000,,peak
"$0 - $1,000,000",0.0,0,1000000.0,clarke-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,clarke-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,clarke-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,clarke-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,clarke-capital
"$50,000,000+",0.0,50000000,,clarke-capital
"$0 - $1,000,000",0.0,0,1000000.0,kluz-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,kluz-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,kluz-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kluz-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kluz-ventures
"$50,000,000+",0.0,50000000,,kluz-ventures
"$0 - $1,000,000",0.0,0,1000000.0,blockhype
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,blockhype
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,blockhype
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,blockhype
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blockhype
"$50,000,000+",0.0,50000000,,blockhype
"$0 - $1,000,000",0.0,0,1000000.0,limitless-crypto-investments
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,limitless-crypto-investments
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,limitless-crypto-investments
"$10,000,000 - $20,000,000",25.0,10000000,20000000.0,limitless-crypto-investments
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,limitless-crypto-investments
"$50,000,000+",0.0,50000000,,limitless-crypto-investments
"$0 - $1,000,000",0.0,0,1000000.0,lapin-digital
"$1,000,000 - $3,000,000",66.67,1000000,3000000.0,lapin-digital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,lapin-digital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,lapin-digital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lapin-digital
"$50,000,000+",0.0,50000000,,lapin-digital
"$0 - $1,000,000",14.29,0,1000000.0,red-building-capital
"$1,000,000 - $3,000,000",71.43,1000000,3000000.0,red-building-capital
"$3,000,000 - $10,000,000",14.29,3000000,10000000.0,red-building-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,red-building-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,red-building-capital
"$50,000,000+",0.0,50000000,,red-building-capital
"$0 - $1,000,000",0.0,0,1000000.0,pirata-capital
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,pirata-capital
"$3,000,000 - $10,000,000",80.0,3000000,10000000.0,pirata-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,pirata-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,pirata-capital
"$50,000,000+",0.0,50000000,,pirata-capital
"$0 - $1,000,000",0.0,0,1000000.0,paradigm-co
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,paradigm-co
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,paradigm-co
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,paradigm-co
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,paradigm-co
"$50,000,000+",0.0,50000000,,paradigm-co
"$0 - $1,000,000",0.0,0,1000000.0,tribe-accelerator
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,tribe-accelerator
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,tribe-accelerator
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tribe-accelerator
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tribe-accelerator
"$50,000,000+",0.0,50000000,,tribe-accelerator
"$0 - $1,000,000",0.0,0,1000000.0,perpetual-protocol
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,perpetual-protocol
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,perpetual-protocol
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,perpetual-protocol
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,perpetual-protocol
"$50,000,000+",0.0,50000000,,perpetual-protocol
"$0 - $1,000,000",0.0,0,1000000.0,market-one-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,market-one-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,market-one-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,market-one-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,market-one-capital
"$50,000,000+",0.0,50000000,,market-one-capital
"$0 - $1,000,000",0.0,0,1000000.0,betaworks
"$1,000,000 - $3,000,000",10.0,1000000,3000000.0,betaworks
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,betaworks
"$10,000,000 - $20,000,000",30.0,10000000,20000000.0,betaworks
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,betaworks
"$50,000,000+",0.0,50000000,,betaworks
"$0 - $1,000,000",0.0,0,1000000.0,foxconn
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,foxconn
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,foxconn
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,foxconn
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,foxconn
"$50,000,000+",50.0,50000000,,foxconn
"$0 - $1,000,000",0.0,0,1000000.0,hypervc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hypervc
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,hypervc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hypervc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hypervc
"$50,000,000+",0.0,50000000,,hypervc
"$0 - $1,000,000",0.0,0,1000000.0,halborn
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,halborn
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,halborn
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,halborn
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,halborn
"$50,000,000+",0.0,50000000,,halborn
"$0 - $1,000,000",0.0,0,1000000.0,very-serious-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,very-serious-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,very-serious-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,very-serious-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,very-serious-ventures
"$50,000,000+",0.0,50000000,,very-serious-ventures
"$0 - $1,000,000",0.0,0,1000000.0,qredo
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,qredo
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,qredo
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,qredo
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,qredo
"$50,000,000+",0.0,50000000,,qredo
"$0 - $1,000,000",0.0,0,1000000.0,cassius
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cassius
"$3,000,000 - $10,000,000",60.0,3000000,10000000.0,cassius
"$10,000,000 - $20,000,000",40.0,10000000,20000000.0,cassius
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cassius
"$50,000,000+",0.0,50000000,,cassius
"$0 - $1,000,000",0.0,0,1000000.0,moonfire-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,moonfire-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,moonfire-ventures
"$10,000,000 - $20,000,000",60.0,10000000,20000000.0,moonfire-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,moonfire-ventures
"$50,000,000+",0.0,50000000,,moonfire-ventures
"$0 - $1,000,000",0.0,0,1000000.0,dsx-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dsx-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,dsx-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dsx-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dsx-ventures
"$50,000,000+",0.0,50000000,,dsx-ventures
"$0 - $1,000,000",0.0,0,1000000.0,form-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,form-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,form-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,form-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,form-capital
"$50,000,000+",0.0,50000000,,form-capital
"$0 - $1,000,000",0.0,0,1000000.0,kinesys-group
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,kinesys-group
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,kinesys-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kinesys-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,kinesys-group
"$50,000,000+",0.0,50000000,,kinesys-group
"$0 - $1,000,000",0.0,0,1000000.0,prompt-ventures
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,prompt-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,prompt-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,prompt-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,prompt-ventures
"$50,000,000+",0.0,50000000,,prompt-ventures
"$0 - $1,000,000",0.0,0,1000000.0,sinewave-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,sinewave-ventures
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,sinewave-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,sinewave-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,sinewave-ventures
"$50,000,000+",0.0,50000000,,sinewave-ventures
"$0 - $1,000,000",0.0,0,1000000.0,commerce-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,commerce-ventures
"$3,000,000 - $10,000,000",9.09,3000000,10000000.0,commerce-ventures
"$10,000,000 - $20,000,000",36.36,10000000,20000000.0,commerce-ventures
"$20,000,000 - $50,000,000",36.36,20000000,50000000.0,commerce-ventures
"$50,000,000+",18.18,50000000,,commerce-ventures
"$0 - $1,000,000",0.0,0,1000000.0,ecliptic-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,ecliptic-capital
"$3,000,000 - $10,000,000",25.0,3000000,10000000.0,ecliptic-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ecliptic-capital
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,ecliptic-capital
"$50,000,000+",25.0,50000000,,ecliptic-capital
"$0 - $1,000,000",0.0,0,1000000.0,march-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,march-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,march-capital
"$10,000,000 - $20,000,000",100.0,10000000,20000000.0,march-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,march-capital
"$50,000,000+",0.0,50000000,,march-capital
"$0 - $1,000,000",100.0,0,1000000.0,aura-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,aura-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,aura-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aura-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,aura-ventures
"$50,000,000+",0.0,50000000,,aura-ventures
"$0 - $1,000,000",100.0,0,1000000.0,cardinia-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,cardinia-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,cardinia-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,cardinia-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,cardinia-ventures
"$50,000,000+",0.0,50000000,,cardinia-ventures
"$0 - $1,000,000",0.0,0,1000000.0,hoaq
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,hoaq
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,hoaq
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,hoaq
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,hoaq
"$50,000,000+",0.0,50000000,,hoaq
"$0 - $1,000,000",100.0,0,1000000.0,lumina-capital-management
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,lumina-capital-management
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,lumina-capital-management
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,lumina-capital-management
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,lumina-capital-management
"$50,000,000+",0.0,50000000,,lumina-capital-management
"$0 - $1,000,000",0.0,0,1000000.0,perseverance-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,perseverance-capital
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,perseverance-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,perseverance-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,perseverance-capital
"$50,000,000+",0.0,50000000,,perseverance-capital
"$0 - $1,000,000",0.0,0,1000000.0,csa-partners
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,csa-partners
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,csa-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,csa-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,csa-partners
