range,percentage,min,max,fund_slug
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,raydium
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,raydium
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,raydium
"$50,000,000+",0.0,50000000,,raydium
"$0 - $1,000,000",0.0,0,1000000.0,daovergence
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,daovergence
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,daovergence
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,daovergence
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,daovergence
"$50,000,000+",0.0,50000000,,daovergence
"$0 - $1,000,000",0.0,0,1000000.0,agora
"$1,000,000 - $3,000,000",100.0,1000000,3000000.0,agora
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,agora
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,agora
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,agora
"$50,000,000+",0.0,50000000,,agora
"$0 - $1,000,000",0.0,0,1000000.0,ontario-teachers-pension-plan
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ontario-teachers-pension-plan
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,ontario-teachers-pension-plan
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ontario-teachers-pension-plan
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ontario-teachers-pension-plan
"$50,000,000+",100.0,50000000,,ontario-teachers-pension-plan
"$0 - $1,000,000",0.0,0,1000000.0,ellipti
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,ellipti
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,ellipti
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ellipti
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,ellipti
"$50,000,000+",0.0,50000000,,ellipti
"$0 - $1,000,000",100.0,0,1000000.0,alberta-innovates
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,alberta-innovates
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,alberta-innovates
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,alberta-innovates
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,alberta-innovates
"$50,000,000+",0.0,50000000,,alberta-innovates
"$0 - $1,000,000",0.0,0,1000000.0,mgnr
"$1,000,000 - $3,000,000",15.0,1000000,3000000.0,mgnr
"$3,000,000 - $10,000,000",65.0,3000000,10000000.0,mgnr
"$10,000,000 - $20,000,000",5.0,10000000,20000000.0,mgnr
"$20,000,000 - $50,000,000",15.0,20000000,50000000.0,mgnr
"$50,000,000+",0.0,50000000,,mgnr
"$0 - $1,000,000",0.0,0,1000000.0,strive-vc
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,strive-vc
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,strive-vc
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,strive-vc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,strive-vc
"$50,000,000+",0.0,50000000,,strive-vc
"$0 - $1,000,000",0.0,0,1000000.0,aspenwood-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,aspenwood-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,aspenwood-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,aspenwood-ventures
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,aspenwood-ventures
"$50,000,000+",0.0,50000000,,aspenwood-ventures
"$0 - $1,000,000",5.26,0,1000000.0,solidity-ventures
"$1,000,000 - $3,000,000",47.37,1000000,3000000.0,solidity-ventures
"$3,000,000 - $10,000,000",36.84,3000000,10000000.0,solidity-ventures
"$10,000,000 - $20,000,000",10.53,10000000,20000000.0,solidity-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,solidity-ventures
"$50,000,000+",0.0,50000000,,solidity-ventures
"$0 - $1,000,000",0.0,0,1000000.0,bitdao
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bitdao
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,bitdao
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,bitdao
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bitdao
"$50,000,000+",33.33,50000000,,bitdao
"$0 - $1,000,000",0.0,0,1000000.0,netease
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,netease
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,netease
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,netease
"$20,000,000 - $50,000,000",66.67,20000000,50000000.0,netease
"$50,000,000+",33.33,50000000,,netease
"$0 - $1,000,000",0.0,0,1000000.0,gem-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,gem-capital
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,gem-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,gem-capital
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,gem-capital
"$50,000,000+",0.0,50000000,,gem-capital
"$0 - $1,000,000",0.0,0,1000000.0,redhat-capital
"$1,000,000 - $3,000,000",80.0,1000000,3000000.0,redhat-capital
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,redhat-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,redhat-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,redhat-capital
"$50,000,000+",0.0,50000000,,redhat-capital
"$0 - $1,000,000",0.0,0,1000000.0,anz
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,anz
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,anz
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,anz
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,anz
"$50,000,000+",0.0,50000000,,anz
"$0 - $1,000,000",0.0,0,1000000.0,vmware
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,vmware
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,vmware
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,vmware
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,vmware
"$50,000,000+",0.0,50000000,,vmware
"$0 - $1,000,000",0.0,0,1000000.0,commerz-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,commerz-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,commerz-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,commerz-ventures
"$20,000,000 - $50,000,000",75.0,20000000,50000000.0,commerz-ventures
"$50,000,000+",25.0,50000000,,commerz-ventures
"$0 - $1,000,000",0.0,0,1000000.0,chimera-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,chimera-capital
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,chimera-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chimera-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chimera-capital
"$50,000,000+",100.0,50000000,,chimera-capital
"$0 - $1,000,000",7.69,0,1000000.0,avstar-capital
"$1,000,000 - $3,000,000",53.85,1000000,3000000.0,avstar-capital
"$3,000,000 - $10,000,000",38.46,3000000,10000000.0,avstar-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,avstar-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,avstar-capital
"$50,000,000+",0.0,50000000,,avstar-capital
"$0 - $1,000,000",0.0,0,1000000.0,acala
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,acala
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,acala
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,acala
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,acala
"$50,000,000+",0.0,50000000,,acala
"$0 - $1,000,000",0.0,0,1000000.0,clv-clover-finance
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,clv-clover-finance
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,clv-clover-finance
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,clv-clover-finance
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,clv-clover-finance
"$50,000,000+",0.0,50000000,,clv-clover-finance
"$0 - $1,000,000",0.0,0,1000000.0,astar-network
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,astar-network
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,astar-network
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,astar-network
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,astar-network
"$50,000,000+",0.0,50000000,,astar-network
"$0 - $1,000,000",0.0,0,1000000.0,dragoneer-investment-group
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,dragoneer-investment-group
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,dragoneer-investment-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,dragoneer-investment-group
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,dragoneer-investment-group
"$50,000,000+",100.0,50000000,,dragoneer-investment-group
"$0 - $1,000,000",0.0,0,1000000.0,keychain-capital
"$1,000,000 - $3,000,000",42.86,1000000,3000000.0,keychain-capital
"$3,000,000 - $10,000,000",28.57,3000000,10000000.0,keychain-capital
"$10,000,000 - $20,000,000",14.29,10000000,20000000.0,keychain-capital
"$20,000,000 - $50,000,000",14.29,20000000,50000000.0,keychain-capital
"$50,000,000+",0.0,50000000,,keychain-capital
"$0 - $1,000,000",0.0,0,1000000.0,infinity-capital
"$1,000,000 - $3,000,000",40.0,1000000,3000000.0,infinity-capital
"$3,000,000 - $10,000,000",20.0,3000000,10000000.0,infinity-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,infinity-capital
"$20,000,000 - $50,000,000",40.0,20000000,50000000.0,infinity-capital
"$50,000,000+",0.0,50000000,,infinity-capital
"$0 - $1,000,000",33.33,0,1000000.0,ferrum-network
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,ferrum-network
"$3,000,000 - $10,000,000",33.33,3000000,10000000.0,ferrum-network
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,ferrum-network
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,ferrum-network
"$50,000,000+",0.0,50000000,,ferrum-network
"$0 - $1,000,000",0.0,0,1000000.0,eqt-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,eqt-ventures
"$3,000,000 - $10,000,000",16.67,3000000,10000000.0,eqt-ventures
"$10,000,000 - $20,000,000",66.67,10000000,20000000.0,eqt-ventures
"$20,000,000 - $50,000,000",16.67,20000000,50000000.0,eqt-ventures
"$50,000,000+",0.0,50000000,,eqt-ventures
"$0 - $1,000,000",0.0,0,1000000.0,muhabbit-capital
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,muhabbit-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,muhabbit-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,muhabbit-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,muhabbit-capital
"$50,000,000+",16.67,50000000,,muhabbit-capital
"$0 - $1,000,000",0.0,0,1000000.0,fidelity
"$1,000,000 - $3,000,000",6.67,1000000,3000000.0,fidelity
"$3,000,000 - $10,000,000",6.67,3000000,10000000.0,fidelity
"$10,000,000 - $20,000,000",20.0,10000000,20000000.0,fidelity
"$20,000,000 - $50,000,000",20.0,20000000,50000000.0,fidelity
"$50,000,000+",46.67,50000000,,fidelity
"$0 - $1,000,000",0.0,0,1000000.0,general-atlantic
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,general-atlantic
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,general-atlantic
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,general-atlantic
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,general-atlantic
"$50,000,000+",100.0,50000000,,general-atlantic
"$0 - $1,000,000",0.0,0,1000000.0,jic-venture-growth-investments
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,jic-venture-growth-investments
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,jic-venture-growth-investments
"$10,000,000 - $20,000,000",33.33,10000000,20000000.0,jic-venture-growth-investments
"$20,000,000 - $50,000,000",33.33,20000000,50000000.0,jic-venture-growth-investments
"$50,000,000+",33.33,50000000,,jic-venture-growth-investments
"$0 - $1,000,000",0.0,0,1000000.0,mars-growth-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,mars-growth-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,mars-growth-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,mars-growth-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,mars-growth-capital
"$50,000,000+",50.0,50000000,,mars-growth-capital
"$0 - $1,000,000",0.0,0,1000000.0,olm-digital-inc
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,olm-digital-inc
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,olm-digital-inc
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,olm-digital-inc
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,olm-digital-inc
"$50,000,000+",0.0,50000000,,olm-digital-inc
"$0 - $1,000,000",0.0,0,1000000.0,premier-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,premier-partners
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,premier-partners
"$10,000,000 - $20,000,000",50.0,10000000,20000000.0,premier-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,premier-partners
"$50,000,000+",0.0,50000000,,premier-partners
"$0 - $1,000,000",0.0,0,1000000.0,illusionist-group
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,illusionist-group
"$3,000,000 - $10,000,000",41.67,3000000,10000000.0,illusionist-group
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,illusionist-group
"$20,000,000 - $50,000,000",8.33,20000000,50000000.0,illusionist-group
"$50,000,000+",0.0,50000000,,illusionist-group
"$0 - $1,000,000",0.0,0,1000000.0,nab-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,nab-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,nab-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,nab-ventures
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,nab-ventures
"$50,000,000+",0.0,50000000,,nab-ventures
"$0 - $1,000,000",0.0,0,1000000.0,chiba-bank
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,chiba-bank
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,chiba-bank
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chiba-bank
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,chiba-bank
"$50,000,000+",0.0,50000000,,chiba-bank
"$0 - $1,000,000",0.0,0,1000000.0,chicago-trading-company
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,chicago-trading-company
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,chicago-trading-company
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,chicago-trading-company
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,chicago-trading-company
"$50,000,000+",0.0,50000000,,chicago-trading-company
"$0 - $1,000,000",0.0,0,1000000.0,white-palm-ventures
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,white-palm-ventures
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,white-palm-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,white-palm-ventures
"$20,000,000 - $50,000,000",100.0,20000000,50000000.0,white-palm-ventures
"$50,000,000+",0.0,50000000,,white-palm-ventures
"$0 - $1,000,000",0.0,0,1000000.0,moonwhale-ventures
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,moonwhale-ventures
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,moonwhale-ventures
"$10,000,000 - $20,000,000",10.0,10000000,20000000.0,moonwhale-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,moonwhale-ventures
"$50,000,000+",0.0,50000000,,moonwhale-ventures
"$0 - $1,000,000",5.26,0,1000000.0,solarecofund
"$1,000,000 - $3,000,000",36.84,1000000,3000000.0,solarecofund
"$3,000,000 - $10,000,000",52.63,3000000,10000000.0,solarecofund
"$10,000,000 - $20,000,000",5.26,10000000,20000000.0,solarecofund
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,solarecofund
"$50,000,000+",0.0,50000000,,solarecofund
"$0 - $1,000,000",0.0,0,1000000.0,qatar-investment-authority
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,qatar-investment-authority
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,qatar-investment-authority
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,qatar-investment-authority
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,qatar-investment-authority
"$50,000,000+",100.0,50000000,,qatar-investment-authority
"$0 - $1,000,000",0.0,0,1000000.0,rpmi-railpen
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,rpmi-railpen
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,rpmi-railpen
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,rpmi-railpen
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,rpmi-railpen
"$50,000,000+",100.0,50000000,,rpmi-railpen
"$0 - $1,000,000",0.0,0,1000000.0,breakaway-partners
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,breakaway-partners
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,breakaway-partners
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,breakaway-partners
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,breakaway-partners
"$50,000,000+",0.0,50000000,,breakaway-partners
"$0 - $1,000,000",0.0,0,1000000.0,37-angels
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,37-angels
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,37-angels
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,37-angels
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,37-angels
"$50,000,000+",0.0,50000000,,37-angels
"$0 - $1,000,000",0.0,0,1000000.0,alliance-of-angels
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,alliance-of-angels
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,alliance-of-angels
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,alliance-of-angels
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,alliance-of-angels
"$50,000,000+",0.0,50000000,,alliance-of-angels
"$0 - $1,000,000",9.09,0,1000000.0,terra
"$1,000,000 - $3,000,000",9.09,1000000,3000000.0,terra
"$3,000,000 - $10,000,000",45.45,3000000,10000000.0,terra
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,terra
"$20,000,000 - $50,000,000",27.27,20000000,50000000.0,terra
"$50,000,000+",9.09,50000000,,terra
"$0 - $1,000,000",0.0,0,1000000.0,boston-seed
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,boston-seed
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,boston-seed
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,boston-seed
"$20,000,000 - $50,000,000",25.0,20000000,50000000.0,boston-seed
"$50,000,000+",0.0,50000000,,boston-seed
"$0 - $1,000,000",0.0,0,1000000.0,accelerator-ventures
"$1,000,000 - $3,000,000",33.33,1000000,3000000.0,accelerator-ventures
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,accelerator-ventures
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,accelerator-ventures
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,accelerator-ventures
"$50,000,000+",0.0,50000000,,accelerator-ventures
"$0 - $1,000,000",0.0,0,1000000.0,forward-analytics
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,forward-analytics
"$3,000,000 - $10,000,000",100.0,3000000,10000000.0,forward-analytics
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,forward-analytics
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,forward-analytics
"$50,000,000+",0.0,50000000,,forward-analytics
"$0 - $1,000,000",0.0,0,1000000.0,silver-lake
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,silver-lake
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,silver-lake
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,silver-lake
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,silver-lake
"$50,000,000+",100.0,50000000,,silver-lake
"$0 - $1,000,000",0.0,0,1000000.0,one-way
"$1,000,000 - $3,000,000",50.0,1000000,3000000.0,one-way
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,one-way
"$10,000,000 - $20,000,000",16.67,10000000,20000000.0,one-way
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,one-way
"$50,000,000+",33.33,50000000,,one-way
"$0 - $1,000,000",0.0,0,1000000.0,kakao-games
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,kakao-games
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,kakao-games
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,kakao-games
"$20,000,000 - $50,000,000",50.0,20000000,50000000.0,kakao-games
"$50,000,000+",50.0,50000000,,kakao-games
"$0 - $1,000,000",40.0,0,1000000.0,tyler-ward
"$1,000,000 - $3,000,000",20.0,1000000,3000000.0,tyler-ward
"$3,000,000 - $10,000,000",40.0,3000000,10000000.0,tyler-ward
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,tyler-ward
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,tyler-ward
"$50,000,000+",0.0,50000000,,tyler-ward
"$0 - $1,000,000",33.33,0,1000000.0,bayz
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,bayz
"$3,000,000 - $10,000,000",66.67,3000000,10000000.0,bayz
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,bayz
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,bayz
"$50,000,000+",0.0,50000000,,bayz
"$0 - $1,000,000",0.0,0,1000000.0,zokyo
"$1,000,000 - $3,000,000",41.67,1000000,3000000.0,zokyo
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,zokyo
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,zokyo
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,zokyo
"$50,000,000+",8.33,50000000,,zokyo
"$0 - $1,000,000",25.0,0,1000000.0,r8-capital
"$1,000,000 - $3,000,000",25.0,1000000,3000000.0,r8-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,r8-capital
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,r8-capital
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,r8-capital
"$50,000,000+",0.0,50000000,,r8-capital
"$0 - $1,000,000",0.0,0,1000000.0,blowfish-studios
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,blowfish-studios
"$3,000,000 - $10,000,000",0.0,3000000,10000000.0,blowfish-studios
"$10,000,000 - $20,000,000",0.0,10000000,20000000.0,blowfish-studios
"$20,000,000 - $50,000,000",0.0,20000000,50000000.0,blowfish-studios
"$50,000,000+",0.0,50000000,,blowfish-studios
"$0 - $1,000,000",0.0,0,1000000.0,echelon-capital
"$1,000,000 - $3,000,000",0.0,1000000,3000000.0,echelon-capital
"$3,000,000 - $10,000,000",50.0,3000000,10000000.0,echelon-capital
